cik,name,reportingDate,filingDate,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,putCall,investmentDiscretion,otherManager,Sole,Shared,None
1803081,"Moser Wealth Advisors, LLC",20240930,20241105,WOLFSPEED INC,COM,977852102,16733,1725,SH,,SOLE,,0,0,0
1079736,WASHINGTON TRUST Co,20240930,20241025,Wolfspeed Inc,COM,977852102,2658,274,SH,,SOLE,NONE,274,0,0
1544599,"Bank Julius Baer & Co. Ltd, Zurich",20240331,20240514,WOLFSPEED INC,COM,977852102,41264,1399,SH,,SOLE,,0,0,1399
1716984,"Slow Capital, Inc.",20240331,20240417,WOLFSPEED INC,COM,977852102,3606434,122252,SH,,SOLE,,122252,0,0
1446114,Ancora Advisors LLC,20240930,20241114,WOLFSPEED INC,COM,977852102,339,35,SH,,SOLE,1,35,0,0
866780,TOTH FINANCIAL ADVISORY CORP,20240930,20241021,WOLFSPEED INC,COM,977852102,970,100,SH,,SOLE,Toth Financial,0,0,100
923093,TUDOR INVESTMENT CORP ET AL,20240930,20241114,Wolfspeed Inc - US,Equity,977852102,843910,87001,SH,,DFND,,87001,87001,0
923093,TUDOR INVESTMENT CORP ET AL,20240930,20241114,Wolfspeed Inc - US,Equity Option,977852102,1420080,146400,SH,Call,DFND,,146400,146400,0
923093,TUDOR INVESTMENT CORP ET AL,20240930,20241114,Wolfspeed Inc - US,Equity Option,977852102,1218320,125600,SH,Put,DFND,,125600,125600,0
1191672,CREDIT AGRICOLE S A,20240331,20240514,WOLFSPEED INC,COM,977852102,2602155,109703,SH,,DFND,"1,2,4",109703,0,0
1904425,"Cassady Schiller Wealth Management, LLC",20240630,20240812,WOLFSPEED INC,COM,977852102,6031,265,SH,,SOLE,,0,0,265
1837309,Polar Capital Holdings Plc,20240331,20240515,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,5509050,5700000,PRN,,DFND,1,5700000,0,0
1837309,Polar Capital Holdings Plc,20240331,20240515,WOLFSPEED INC,COM,977852102,26210750,888500,SH,,DFND,"1,2",888500,0,0
1388391,Walleye Trading LLC,20231231,20240214,WOLFSPEED INC,COM,977852102,8601927,197700,SH,Call,SOLE,,197700,0,0
1388391,Walleye Trading LLC,20231231,20240214,WOLFSPEED INC,COM,977852102,6256738,143800,SH,Put,SOLE,,143800,0,0
1716984,"Slow Capital, Inc.",20231231,20240131,WOLFSPEED INC,COM,977852102,2058241,47305,SH,,SOLE,,47292,0,13
1954093,Colonial Trust Co / SC,20231231,20240214,WOLFSPEED INC COM,Stock,977852102,55,1,SH,,SOLE,,1,0,0
1893143,"Atlantic Private Wealth, LLC",20240331,20240513,Wolfspeed Inc Com,Com,977852102,69001,2339,SH,,SOLE,,0,0,2339
1446114,Ancora Advisors LLC,20231231,20240214,WOLFSPEED INC,COM,977852102,1523,35,SH,,SOLE,1,35,0,0
2023336,Kelly Financial Services LLC,20230930,20240717,WOLFSPEED INC,COM,977852102,914,24,SH,,SOLE,,24,0,0
1716984,"Slow Capital, Inc.",20240930,20241018,WOLFSPEED INC,COM,977852102,2041812,210496,SH,,SOLE,,210496,0,0
714142,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,20240930,20241118,"WOLFSPEED, INC",COM,977852102,349,36019,SH,,SOLE,3,36019,0,0
714142,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,20240930,20241118,"WOLFSPEED, INC",COM,977852102,3191,329009,SH,,SOLE,10,329009,0,0
714142,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,20240930,20241118,"WOLFSPEED, INC",COM,977852102,42,4374,SH,,SOLE,23,4374,0,0
1837309,Polar Capital Holdings Plc,20231231,20240214,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,12793200,11200000,PRN,,DFND,1,11200000,0,0
1837309,Polar Capital Holdings Plc,20231231,20240214,WOLFSPEED INC,COM,977852102,24121944,554400,SH,,DFND,"1,2",554400,0,0
773411,VALLEY NATIONAL ADVISERS INC,20231231,20240125,WOLFSPEED INC,COM,977852102,89,2050,SH,,SOLE,,0,0,2050
1755622,"Soviero Asset Management, LP",20231231,20240214,WOLFSPEED INC,COM,977852102,5308220,122000,SH,Call,SOLE,,122000,0,0
1021258,BALDWIN BROTHERS LLC/MA,20231231,20240108,WOLFSPEED INC,COM,977852102,30457,700,SH,,SOLE,,700,0,0
923093,TUDOR INVESTMENT CORP ET AL,20240630,20240814,Wolfspeed Inc - US,Equity,977852102,10761520,472826,SH,,DFND,,472826,472826,0
923093,TUDOR INVESTMENT CORP ET AL,20240630,20240814,Wolfspeed Inc - US,Equity Option,977852102,264016,11600,SH,Call,DFND,,11600,11600,0
1079736,WASHINGTON TRUST Co,20240331,20240423,Wolfspeed Inc,COM,977852102,8083,274,SH,,SOLE,NONE,274,0,0
1803081,"Moser Wealth Advisors, LLC",20231231,20240207,WOLFSPEED INC,COM,977852102,35896,825,SH,,SOLE,,0,0,0
1909846,Covestor Ltd,20240630,20240809,WOLFSPEED INC,COMMON,977852102,10,427,SH,,SOLE,,427,0,0
1079736,WASHINGTON TRUST Co,20231231,20240118,Wolfspeed Inc,COM,977852102,19580,450,SH,,SOLE,NONE,450,0,0
1578621,LMR Partners LLP,20240930,20241107,WOLFSPEED INC,COM,977852102,12028000,1240000,SH,Put,SOLE,1,1240000,0,0
1578621,LMR Partners LLP,20240930,20241107,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,6956200,10000000,PRN,,SOLE,1,10000000,0,0
1578621,LMR Partners LLP,20240930,20241107,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,4424420,11000000,PRN,,SOLE,1,11000000,0,0
1764807,"New Age Alpha Advisors, LLC",20231231,20240213,"Wolfspeed, Inc.",COM,977852102,4351000,100000,SH,,SOLE,,100000,0,0
1764807,"New Age Alpha Advisors, LLC",20231231,20240213,"Wolfspeed, Inc.",NOTE  1.875%12/0,977852AD4,1347938,2000000,SH,,SOLE,,2000000,0,0
1730479,Independence Bank of Kentucky,20240630,20240725,Wolfspeed Inc,COM,977852102,10561,464,SH,,SOLE,,464,0,0
1462245,"HighTower Advisors, LLC",20240930,20241114,WOLFSPEED INC,COM,977852102,122000,12881,SH,,SOLE,,12881,0,0
1542265,Gradient Investments LLC,20240630,20240718,WOLFSPEED INC,COM,977852102,91,4,SH,,SOLE,,0,0,4
1121914,AZZAD ASSET MANAGEMENT INC /ADV,20140930,20240403,CREE INC,COM,225447101,427630,10443,SH,,SOLE,,0,0,10443
884541,"TRILLIUM ASSET MANAGEMENT, LLC",20240930,20241107,WOLFSPEED INC,COM,977852102,199000,20504,SH,,DFND,,20504,0,0
1362033,GSA CAPITAL PARTNERS LLP,20240930,20241105,WOLFSPEED INC,COM,977852102,572,58986,SH,,SOLE,,58986,0,0
2024532,Erste Asset Management GmbH,20230331,20241126,"WOLFSPEED, INC.",Common Stock,977852102,15453851,243138,SH,,SOLE,,245038,0,0
2024532,Erste Asset Management GmbH,20211231,20241125,"WOLFSPEED, INC.",Common Stock,977852102,8803365,80750,SH,,SOLE,,80750,0,0
2024532,Erste Asset Management GmbH,20210630,20241125,WOLFSPEED INC.,Common Stock,225447101,6076206,59870,SH,,SOLE,,59870,0,0
1939970,Capital Group Investment Management Pte. Ltd.,20240630,20240813,WOLFSPEED INC,COM,977852102,284454,12498,SH,,DFND,"1, 2",0,0,12498
1520478,RWC Asset Management LLP,20231231,20240205,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,4911675,4300000,PRN,,SOLE,,0,0,4300000
1035350,"SECURIAN ASSET MANAGEMENT, INC",20240331,20240426,WOLFSPEED INC,COM,977852102,303673,10294,SH,,SOLE,,0,0,0
884541,"TRILLIUM ASSET MANAGEMENT, LLC",20231231,20240208,WOLFSPEED INC,COM,977852102,18338386,421473,SH,,DFND,,374568,0,46905
1116247,"FAIRFIELD, BUSH & CO.",20240630,20240815,WOLFSPEED INC COM,Stock,977852102,379136,16658,SH,,SOLE,0,16658,0,0
1021258,BALDWIN WEALTH PARTNERS LLC/MA,20240930,20241016,WOLFSPEED INC,COM,977852102,6790,700,SH,,SOLE,,700,0,0
883677,PANAGORA ASSET MANAGEMENT INC,20231231,20240208,WOLFSPEED INC,COM,977852102,262409,6031,SH,,SOLE,,6031,0,0
2024532,Erste Asset Management GmbH,20200930,20241125,WOLFSPEED INC.,Common Stock,225447101,514849,8210,SH,,SOLE,,8210,0,0
1761054,Treasurer of the State of North Carolina,20231231,20240212,WOLFSPEED INC,COM,977852102,2393,54998,SH,,SOLE,,54998,0,0
2024532,Erste Asset Management GmbH,20230630,20241126,"WOLFSPEED, INC.",Common Stock,977852102,15142289,274466,SH,,SOLE,,276366,0,0
1939970,Capital Group Investment Management Pte. Ltd.,20231231,20240213,WOLFSPEED INC,COM,977852102,3614419,83071,SH,,DFND,"1, 2",0,0,83071
1313756,"Owl Creek Asset Management, L.P.",20231231,20240214,WOLFSPEED INC,COM,977852102,4149070,95359,SH,,SOLE,,95359,0,0
1909846,Covestor Ltd,20231231,20240209,WOLFSPEED INC,COMMON,977852102,8,185,SH,,SOLE,,185,0,0
1276525,DIKER MANAGEMENT LLC,20240331,20240515,WOLFSPEED INC,COM,977852102,2950000,100000,SH,,DFND,1,0,100000,0
1827844,"TFC Financial Management, Inc.",20240930,20241025,WOLFSPEED INC,COM,977852102,350,36,SH,,SOLE,,0,0,36
2024532,Erste Asset Management GmbH,20231231,20241126,"WOLFSPEED, INC.",Common Stock,977852102,20705534,455926,SH,,SOLE,,455926,0,0
2024532,Erste Asset Management GmbH,20220930,20241126,"WOLFSPEED, INC.",Common Stock,977852102,11194927,107406,SH,,SOLE,,107406,0,0
2024532,Erste Asset Management GmbH,20240331,20241126,"WOLFSPEED, INC.",Common Stock,977852102,14365330,501962,SH,,SOLE,,501962,0,0
1629996,Alken Asset Management Ltd,20240630,20240705,Wolfspeed 0.250 15-Fe,US DOMESTIC,977852AB8,916,1550,PRN,,SOLE,,0,150,1400
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20231231,20240208,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,5989548,8559000,PRN,,SOLE,,8559000,0,0
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20240630,20240808,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,11310305,12262000,PRN,,SOLE,,12262000,0,0
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20240630,20240808,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,3389807,5901000,PRN,,SOLE,,5901000,0,0
1692234,"Russell Investments Group, Ltd.",20231231,20240205,Wolfspeed  Inc,Common Stock,977852102,1397715,32124,SH,,DFND,,0,0,32124
1692234,"Russell Investments Group, Ltd.",20231231,20240205,Wolfspeed  Inc,Common Stock,977852102,328282,7545,SH,,DFND,,0,0,7545
1692234,"Russell Investments Group, Ltd.",20231231,20240205,Wolfspeed  Inc,Sovereign/Corporate,977852AD4,1267363,1874000,PRN,,DFND,27,1718000,0,156000
1692234,"Russell Investments Group, Ltd.",20231231,20240205,WOLFSPEED INC COM,Common Stock,977852102,5874,135,SH,,DFND,,135,0,0
1283072,GUGGENHEIM CAPITAL LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,828646,36408,SH,,DFND,2,0,36408,0
1520478,RWC Asset Management LLP,20240630,20240801,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,3847662,4300000,PRN,,SOLE,,0,0,4300000
1542265,Gradient Investments LLC,20240331,20240423,WOLFSPEED INC,COM,977852102,118,4,SH,,SOLE,,0,0,4
1534653,Skandinaviska Enskilda Banken AB (publ),20240930,20241107,WOLFSPEED INC,COM,977852102,1707,176,SH,,DFND,1,0,0,176
773411,VALLEY NATIONAL ADVISERS INC,20240630,20240718,WOLFSPEED INC,COM,977852102,47,2099,SH,,SOLE,,0,0,2099
1755622,"Soviero Asset Management, LP",20240630,20240814,WOLFSPEED INC,COM,977852102,3641600,160000,SH,,SOLE,,160000,0,0
1445065,"BENJAMIN F. EDWARDS & COMPANY, INC.",20231231,20240206,WOLFSPEED INC,COM,977852102,2,51,SH,,DFND,,0,0,51
862469,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,20240331,20240417,WOLFSPEED INC,COM,977852102,2903,25500,SH,,SOLE,,25500,0,0
2024532,Erste Asset Management GmbH,20230930,20241126,"WOLFSPEED, INC.",Common Stock,977852102,13918899,368404,SH,,SOLE,,368404,0,0
1610880,BlueCrest Capital Management Ltd,20240331,20240515,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,5107950,9000000,PRN,,OTR,,0,0,9000000
2024532,Erste Asset Management GmbH,20220630,20241126,"WOLFSPEED, INC.",Common Stock,977852102,6955613,107406,SH,,SOLE,,107406,0,0
14661,BROWN BROTHERS HARRIMAN & CO,20240331,20240510,WOLFSPEED INC COM STK,Common Stock,977852102,443,15,SH,,SOLE,,15,0,0
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20240331,20240509,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,12939260,12872000,PRN,,SOLE,,12872000,0,0
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20240331,20240509,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,4492203,7687000,PRN,,SOLE,,7687000,0,0
1727827,"Blueshift Asset Management, LLC",20231231,20240213,WOLFSPEED INC,COM,977852102,336985,7745,SH,,SOLE,,7745,0,0
2023325,"LRI Investments, LLC",20240630,20240724,WOLFSPEED INC COM,Stock,977852102,5986,263,SH,,SOLE,0,263,0,0
1116247,"FAIRFIELD, BUSH & CO.",20240331,20240515,WOLFSPEED INC COM,Stock,977852102,507695,17210,SH,,SOLE,0,17210,0,0
1388391,Walleye Trading LLC,20240930,20241114,WOLFSPEED INC,COM,977852102,2204810,227300,SH,Put,SOLE,,227300,0,0
1388391,Walleye Trading LLC,20240930,20241114,WOLFSPEED INC,COM,977852102,2116540,218200,SH,Call,SOLE,,218200,0,0
1276525,DIKER MANAGEMENT LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,2276000,100000,SH,,DFND,1,0,100000,0
2023336,Kelly Financial Services LLC,20231231,20240717,WOLFSPEED INC,COM,977852102,870,20,SH,,SOLE,,20,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240630,20240814,WOLFSPEED INC,COM,977852102,10758652,472700,SH,Put,SOLE,,472700,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240630,20240814,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,11120000,20000000,PRN,,SOLE,,0,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240630,20240814,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,5350500,9000000,PRN,,SOLE,,0,0,0
1465109,Neuberger Berman Group LLC,20240630,20240813,,Common,977852102,27545313,1210251,SH,,DFND,,1043202,0,167049
1465109,Neuberger Berman Group LLC,20240630,20240813,,Common,977852102,805795,35404,SH,,SOLE,,35404,0,0
1011443,HBK INVESTMENTS L P,20231231,20240214,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,21608151,32000000,PRN,,SOLE,,32000000,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,1601598,2769000,PRN,,DFND,"7,10,11",2769000,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,191589,342000,PRN,,DFND,"7,10,11",342000,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,4530581,153579,SH,,DFND,"2,3",153579,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,3776,128,SH,,DFND,"2,3,5",128,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,8998,305,SH,,DFND,"2,3,6",305,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,15023200,509261,SH,,DFND,"7,10,11",509261,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,487104,16512,SH,,DFND,"7,9,10,12",16512,0,0
831001,CITIGROUP INC,20240331,20240510,WOLFSPEED INC,COM,977852102,29500,1000,SH,Put,DFND,"7,10,11",1000,0,0
49205,HUNTINGTON NATIONAL BANK,20240331,20240503,WOLFSPEED INC,COMMON STOCK,977852102,11535,391,SH,,DFND,,391,0,0
1445065,"BENJAMIN F. EDWARDS & COMPANY, INC.",20240630,20240812,WOLFSPEED INC,COM,977852102,1,51,SH,,DFND,1,51,0,0
1191672,CREDIT AGRICOLE S A,20240630,20240813,WOLFSPEED INC,COM,977852102,2496840,109703,SH,,DFND,"1,2,3",109703,0,0
1445065,"BENJAMIN F. EDWARDS & COMPANY, INC.",20240331,20240429,WOLFSPEED INC,COM,977852102,2,51,SH,,DFND,,0,0,51
1534653,Skandinaviska Enskilda Banken AB (publ),20240331,20240513,WOLFSPEED INC,COM,977852102,4720,160,SH,,DFND,1,0,0,160
1534653,Skandinaviska Enskilda Banken AB (publ),20231231,20240214,WOLFSPEED INC,COM,977852102,29326,674,SH,,DFND,1,0,0,674
1455258,Calamos Wealth Management LLC,20240930,20241112,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,159685,397000,PRN,,SOLE,,397,0,0
807249,"GAMCO INVESTORS, INC. ET AL",20240930,20241114,WOLFSPEED INC 1.750 05/01/26 CVT,BOND CONVERTIBLE,225447AD3,214593,300000,PRN,,SOLE,,300000,0,0
1348883,"Clearbridge Investments, LLC",20240331,20240513,Wolfspeed Inc,COM,977852102,141429284,4794213,SH,,SOLE,,4794194,0,19
14661,BROWN BROTHERS HARRIMAN & CO,20231231,20240212,WOLFSPEED INC COM STK,Common Stock,977852102,3655,84,SH,,SOLE,,84,0,0
2024532,Erste Asset Management GmbH,20210331,20241125,WOLFSPEED INC.,Common Stock,225447101,4116842,40090,SH,,SOLE,,40090,0,0
1455258,Calamos Wealth Management LLC,20231231,20240131,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,187825,277000,PRN,,SOLE,,277,0,0
928047,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",20240930,20241113,WOLFSPEED INC,COM,977852102,458354,47253,SH,,DFND,"1,2,5",47253,0,0
1575239,"Perigon Wealth Management, LLC",20240930,20241016,WOLFSPEED INC,COM,977852102,371385,38287,SH,,SOLE,,34821,0,3466
884541,"TRILLIUM ASSET MANAGEMENT, LLC",20240630,20240808,WOLFSPEED INC,COM,977852102,9088560,399331,SH,,DFND,,345822,0,53509
928047,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",20231231,20240213,WOLFSPEED INC,COM,977852102,5555531,127684,SH,,DFND,"1,2,4,5,6",127684,0,0
1697723,AE Wealth Management LLC,20231231,20240214,WOLFSPEED INC,COM,977852102,314480,9225,SH,,SOLE,,0,0,9225
1893143,"Atlantic Private Wealth, LLC",20231231,20240209,Wolfspeed Inc Com,Com,977852102,101770,2339,SH,,SOLE,,0,0,2339
1588340,Vontobel Holding Ltd.,20231231,20240130,WOLFSPEED INC,COM,977852102,876596,20147,SH,,DFND,3,20147,0,0
1588340,Vontobel Holding Ltd.,20231231,20240130,WOLFSPEED INC,COM,977852102,72053,1656,SH,,DFND,4,1656,0,0
1588340,Vontobel Holding Ltd.,20231231,20240130,WOLFSPEED INC,COM,977852102,948649,21803,SH,,DFND,,21803,0,0
1116247,"FAIRFIELD, BUSH & CO.",20231231,20240213,WOLFSPEED INC COM,Stock,977852102,800584,18400,SH,,SOLE,0,18400,0,0
2010574,"Sachetta, LLC",20240331,20240501,WOLFSPEED INC,COM,977852102,3046,70,SH,,SOLE,,0,0,70
2010574,"Sachetta, LLC",20240331,20240501,WOLFSPEED INC,COM,977852102,2176,50,SH,,DFND,,0,0,50
1455258,Calamos Wealth Management LLC,20240630,20240725,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,234621,398000,PRN,,SOLE,,398,0,0
2010393,Smartleaf Asset Management LLC,20240630,20240813,WOLFSPEED INC,COM,977852102,394,17,SH,,SOLE,,0,0,17
1280604,WEYBOSSET RESEARCH & MANAGEMENT LLC,20231231,20240118,WOLFSPEED INC,COM,977852102,708734,16289,SH,,SOLE,0,0,0,16289
1455258,Calamos Wealth Management LLC,20240331,20240508,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,225498,385000,PRN,,SOLE,,385,0,0
773411,VALLEY NATIONAL ADVISERS INC,20240930,20241024,WOLFSPEED INC,COM,977852102,20,2099,SH,,SOLE,,0,0,2099
2010393,Smartleaf Asset Management LLC,20240331,20240503,WOLFSPEED INC,COM,977852102,2044,46,SH,,SOLE,,0,0,46
2024532,Erste Asset Management GmbH,20220331,20241125,"WOLFSPEED, INC.",Common Stock,977852102,9334700,80750,SH,,SOLE,,80750,0,0
2010393,Smartleaf Asset Management LLC,20231231,20240212,WOLFSPEED INC,COM,977852102,0,1,SH,,SOLE,,0,0,1
1900099,"Washington Trust Advisors, Inc.",20240630,20240725,WOLFSPEED INC,COM,977852102,3824,168,SH,,OTR,Morgan Stanley,0,0,168
807249,"GAMCO INVESTORS, INC. ET AL",20240331,20240514,WOLFSPEED INC 0.250 02/15/28 CVT,BOND CONVERTIBLE,977852AB8,117142,200000,PRN,,SOLE,,200000,0,0
807249,"GAMCO INVESTORS, INC. ET AL",20240331,20240514,WOLFSPEED INC 1.750 05/01/26 CVT,BOND CONVERTIBLE,225447AD3,192010,200000,PRN,,SOLE,,200000,0,0
1710537,"EverSource Wealth Advisors, LLC",20240930,20241108,WOLFSPEED INC COM,Stock,977852102,340,35,SH,,SOLE,Vanguard Just Invest,35,0,0
1710537,"EverSource Wealth Advisors, LLC",20240630,20240813,WOLFSPEED INC COM,Stock,977852102,660,35,SH,,SOLE,Parametric,35,0,0
1939970,Capital Group Investment Management Pte. Ltd.,20240331,20240514,WOLFSPEED INC,COM,977852102,758711,25719,SH,,DFND,"1, 2",0,0,25719
49205,HUNTINGTON NATIONAL BANK,20240630,20240808,WOLFSPEED INC,COMMON STOCK,977852102,13701,602,SH,,DFND,,602,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240930,20241114,WOLFSPEED INC,COM,977852102,5025570,518100,SH,Put,SOLE,,518100,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240930,20241114,WOLFSPEED INC,COM,977852102,48820,5033,SH,,SOLE,,5033,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240930,20241114,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,4524000,12000000,PRN,,SOLE,,0,0,0
1426196,"CAPSTONE INVESTMENT ADVISORS, LLC",20240930,20241114,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,6368000,16000000,PRN,,SOLE,,0,0,0
807249,"GAMCO INVESTORS, INC. ET AL",20231231,20240214,WOLFSPEED INC 0.250 02/15/28 CVT,BOND CONVERTIBLE,977852AB8,135614,200000,PRN,,SOLE,,200000,0,0
807249,"GAMCO INVESTORS, INC. ET AL",20231231,20240214,WOLFSPEED INC 1.750 05/01/26 CVT,BOND CONVERTIBLE,225447AD3,228002,200000,PRN,,SOLE,,200000,0,0
1275228,SHENKMAN CAPITAL MANAGEMENT INC,20240930,20241112,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,27624115,38523000,PRN,,SOLE,,38523000,0,0
1544599,"Bank Julius Baer & Co. Ltd, Zurich",20240930,20241114,WOLFSPEED INC,COM,977852102,13558,1179,SH,,SOLE,,0,0,1179
1761013,"Cresset Asset Management, LLC",20240630,20240814,WOLFSPEED INC,COM,977852102,411068,18061,SH,,DFND,"1,3,6",15823,1371,867
1761013,"Cresset Asset Management, LLC",20240630,20240814,WOLFSPEED INC,COM,977852102,910,40,SH,,SOLE,,0,0,40
1533964,Virtu Financial LLC,20240930,20241120,WOLFSPEED INC,COM,977852102,568,58560,SH,,DFND,5,58560,0,0
1009207,"D. E. Shaw & Co., Inc.",20240630,20240814,WOLFSPEED INC,COM,977852102,1081828,47532,SH,,DFND,"2,1",47532,0,0
1009207,"D. E. Shaw & Co., Inc.",20240630,20240814,WOLFSPEED INC,COM,977852102,730596,32100,SH,Call,DFND,1,32100,0,0
1009207,"D. E. Shaw & Co., Inc.",20240630,20240814,WOLFSPEED INC,COM,977852102,27677002,1216037,SH,,DFND,1,1216037,0,0
1009207,"D. E. Shaw & Co., Inc.",20240630,20240814,WOLFSPEED INC,COM,977852102,11646292,511700,SH,Put,DFND,1,511700,0,0
1009207,"D. E. Shaw & Co., Inc.",20240630,20240814,WOLFSPEED INC,NOTE,977852AD4,28985607,52400000,PRN,,DFND,1,52400000,0,0
862469,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,20231231,20240122,WOLFSPEED INC,COM,977852102,1105,25400,SH,,SOLE,,25400,0,0
2024532,Erste Asset Management GmbH,20240930,20241114,"WOLFSPEED, INC.",Common Stock,977852102,4542439,447199,SH,,SOLE,,447199,0,0
1578621,LMR Partners LLP,20240630,20240814,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,14413440,16000000,PRN,,OTR,,0,16000000,0
1578621,LMR Partners LLP,20240630,20240814,WOLFSPEED INC,COM,977852102,28313440,1244000,SH,Put,OTR,,0,1244000,0
1578621,LMR Partners LLP,20240630,20240814,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,3537000,6000000,PRN,,OTR,,0,6000000,0
1009207,"D. E. Shaw & Co., Inc.",20240331,20240515,WOLFSPEED INC,COM,977852102,1680320,56960,SH,,DFND,"2,1",56760,0,200
1009207,"D. E. Shaw & Co., Inc.",20240331,20240515,WOLFSPEED INC,COM,977852102,4233250,143500,SH,Call,DFND,1,143500,0,0
1009207,"D. E. Shaw & Co., Inc.",20240331,20240515,WOLFSPEED INC,COM,977852102,27580347,934927,SH,,DFND,1,934927,0,0
1009207,"D. E. Shaw & Co., Inc.",20240331,20240515,WOLFSPEED INC,COM,977852102,27116400,919200,SH,Put,DFND,1,919200,0,0
1009207,"D. E. Shaw & Co., Inc.",20240331,20240515,WOLFSPEED INC,NOTE,977852AD4,29814401,52400000,PRN,,DFND,1,52400000,0,0
1539204,"Crossmark Global Holdings, Inc.",20240331,20240513,WOLFSPEED INC COM,COM,977852102,241,8181,SH,,SOLE,,0,8181,0
1539204,"Crossmark Global Holdings, Inc.",20240331,20240513,WOLFSPEED INC COM,COM,977852102,27,908,SH,,SOLE,,0,908,0
2024532,Erste Asset Management GmbH,20201231,20241125,WOLFSPEED INC.,Common Stock,225447101,1849546,18930,SH,,SOLE,,18930,0,0
49205,HUNTINGTON NATIONAL BANK,20231231,20240207,WOLFSPEED INC,COMMON STOCK,977852102,8528,196,SH,,DFND,,196,0,0
923093,TUDOR INVESTMENT CORP ET AL,20231231,20240214,Wolfspeed Inc - US,Equity,977852102,11074600,254530,SH,,DFND,,254530,254530,0
923093,TUDOR INVESTMENT CORP ET AL,20231231,20240214,Wolfspeed Inc - US,Equity Option,977852102,2558388,58800,SH,Call,DFND,,58800,58800,0
923093,TUDOR INVESTMENT CORP ET AL,20231231,20240214,Wolfspeed Inc - US,Equity Option,977852102,2697620,62000,SH,Put,DFND,,62000,62000,0
1533964,Virtu Financial LLC,20240630,20240809,WOLFSPEED INC,COM,977852102,511,22455,SH,,DFND,5,22455,0,0
2010574,"Sachetta, LLC",20231231,20240209,WOLFSPEED INC,COM,977852102,3046,70,SH,,SOLE,,0,0,70
2010574,"Sachetta, LLC",20231231,20240209,WOLFSPEED INC,COM,977852102,2176,50,SH,,DFND,,0,0,50
